
Attaching file multidimfit.root as _file0...
(TFile *) 0x34d3490

  RooFitResult: minimized FCN value: -6.27474, estimated distance to minimum: 0.000519742
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY17_bin70   -2.9929e-03 +/-  6.46e-01
     prop_binY17_bin71    1.0361e-01 +/-  6.34e-01
     prop_binY17_bin72    2.1576e-02 +/-  6.46e-01
     prop_binY17_bin73    6.0215e-03 +/-  6.46e-01
     prop_binY17_bin74    1.0326e-02 +/-  6.46e-01
     prop_binY17_bin75    1.7713e-03 +/-  6.46e-01
     prop_binY17_bin76   -1.6496e-03 +/-  6.46e-01
     prop_binY17_bin77   -4.7491e-03 +/-  6.47e-01
     prop_binY17_bin78   -1.7095e-04 +/-  6.46e-01
     prop_binY17_bin79   -6.7094e-03 +/-  6.46e-01
      prop_binY17_bin8   -2.7887e-01 +/-  5.87e-01
  prop_binY17_bin80_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin80_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin80_alpha    2.8979e-05 +/-  6.47e-01
  prop_binY17_bin80_bk    2.0086e+00 +/-  1.37e+00
  prop_binY17_bin80_dy_gg    1.0001e+01 +/-  3.08e+00
  prop_binY17_bin80_fmn   -1.5809e-03 +/-  6.47e-01
  prop_binY17_bin80_fpl    2.2079e-03 +/-  6.47e-01
  prop_binY17_bin80_gam    5.0091e+00 +/-  2.17e+00
     prop_binY17_bin81    4.7015e-03 +/-  6.45e-01
     prop_binY17_bin82   -2.6135e-04 +/-  6.46e-01
     prop_binY17_bin83   -9.8991e-04 +/-  6.46e-01
     prop_binY17_bin84    2.2767e-05 +/-  6.46e-01
     prop_binY17_bin85    1.1378e-03 +/-  6.46e-01
     prop_binY17_bin86    6.6732e-04 +/-  6.46e-01
     prop_binY17_bin87   -2.3978e-03 +/-  6.46e-01
  prop_binY17_bin88_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin88_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin88_alpha    3.0000e+00 +/-  1.68e+00
  prop_binY17_bin88_fmn    3.0019e+00 +/-  1.68e+00
  prop_binY17_bin88_fpl    2.9965e+00 +/-  1.68e+00
  prop_binY17_bin89_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin89_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin89_alpha    2.7929e-04 +/-  6.47e-01
  prop_binY17_bin89_dy_gg    4.0026e+00 +/-  1.94e+00
  prop_binY17_bin89_fmn   -6.8924e-03 +/-  6.47e-01
  prop_binY17_bin89_fpl    9.2853e-03 +/-  6.47e-01
  prop_binY17_bin89_gam    2.0123e+00 +/-  1.38e+00
      prop_binY17_bin9    3.4674e-02 +/-  6.35e-01
     prop_binY17_bin90    8.8344e-03 +/-  6.46e-01
     prop_binY17_bin91   -2.4438e-03 +/-  6.47e-01
     prop_binY17_bin92    4.8751e-04 +/-  6.47e-01
     prop_binY17_bin93   -4.1521e-03 +/-  6.47e-01
     prop_binY17_bin94   -3.0964e-03 +/-  6.47e-01
  prop_binY17_bin95_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin95_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY17_bin95_alpha    3.0000e+00 +/-  1.68e+00
  prop_binY17_bin95_fmn    2.9998e+00 +/-  1.68e+00
  prop_binY17_bin95_fpl    3.0016e+00 +/-  1.68e+00
      prop_binY18_bin0    8.1251e-01 +/-  5.34e-01
      prop_binY18_bin1   -2.0002e-01 +/-  5.88e-01
     prop_binY18_bin10   -2.6797e-01 +/-  6.30e-01
     prop_binY18_bin11    1.1548e-01 +/-  6.31e-01
     prop_binY18_bin12   -1.3302e-01 +/-  6.33e-01
     prop_binY18_bin13    1.0313e-01 +/-  6.32e-01
     prop_binY18_bin14    1.8495e-02 +/-  6.29e-01
     prop_binY18_bin15   -1.7788e-01 +/-  5.85e-01
  prop_binY18_bin16_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin16_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin16_alpha   -7.6565e-04 +/-  6.47e-01
  prop_binY18_bin16_bk    5.9999e+00 +/-  1.55e+00
  prop_binY18_bin16_dy_gg    6.9794e+00 +/-  2.57e+00
  prop_binY18_bin16_fmn    3.4345e-02 +/-  6.46e-01
  prop_binY18_bin16_fpl   -6.3022e-02 +/-  6.45e-01
  prop_binY18_bin16_gam    2.7871e+01 +/-  5.14e+00
     prop_binY18_bin17   -2.8170e-01 +/-  6.19e-01
     prop_binY18_bin18   -3.7043e-02 +/-  6.36e-01
     prop_binY18_bin19    4.7419e-02 +/-  6.31e-01
      prop_binY18_bin2    2.8102e-01 +/-  6.23e-01
     prop_binY18_bin20    5.7722e-03 +/-  6.33e-01
     prop_binY18_bin21    2.5331e-02 +/-  6.37e-01
     prop_binY18_bin22    1.0742e-01 +/-  6.30e-01
     prop_binY18_bin23    3.2475e-01 +/-  5.55e-01
  prop_binY18_bin24_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin24_LQpure    1.0000e+00 +/-  9.67e-01
  prop_binY18_bin24_alpha    1.9002e+01 +/-  4.25e+00
  prop_binY18_bin24_dy_gg    2.0078e+00 +/-  1.37e+00
  prop_binY18_bin24_fmn    1.7908e+01 +/-  4.06e+00
  prop_binY18_bin24_fpl    1.8151e+01 +/-  4.01e+00
  prop_binY18_bin24_gam    2.0147e+00 +/-  1.38e+00
     prop_binY18_bin25    7.5152e-02 +/-  6.32e-01
     prop_binY18_bin26    7.1629e-02 +/-  6.35e-01
     prop_binY18_bin27   -8.6909e-05 +/-  6.29e-01
     prop_binY18_bin28    6.1521e-03 +/-  6.32e-01
     prop_binY18_bin29   -7.2334e-02 +/-  6.37e-01
      prop_binY18_bin3   -1.6942e-01 +/-  6.29e-01
     prop_binY18_bin30   -2.9737e-02 +/-  6.36e-01
  prop_binY18_bin31_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin31_LQpure    1.0000e+00 +/-  9.67e-01
  prop_binY18_bin31_alpha    1.8999e+01 +/-  4.25e+00
  prop_binY18_bin31_dy_gg    1.9964e+00 +/-  1.37e+00
  prop_binY18_bin31_fmn    1.8020e+01 +/-  4.14e+00
  prop_binY18_bin31_fpl    1.7850e+01 +/-  3.94e+00
  prop_binY18_bin31_gam    1.9932e+00 +/-  1.36e+00
     prop_binY18_bin32    1.7811e-01 +/-  5.69e-01
     prop_binY18_bin33   -2.3499e-01 +/-  6.35e-01
     prop_binY18_bin34    2.5226e-02 +/-  6.44e-01
     prop_binY18_bin35   -1.8812e-01 +/-  6.38e-01
     prop_binY18_bin36    9.5486e-02 +/-  6.37e-01
     prop_binY18_bin37   -7.4066e-03 +/-  6.45e-01
     prop_binY18_bin38    9.3751e-02 +/-  6.37e-01
     prop_binY18_bin39   -9.3103e-02 +/-  5.81e-01
      prop_binY18_bin4    1.4866e-01 +/-  6.28e-01
     prop_binY18_bin40   -1.9963e-01 +/-  6.17e-01
     prop_binY18_bin41    1.1745e-01 +/-  6.12e-01
     prop_binY18_bin42    3.5715e-02 +/-  6.44e-01
     prop_binY18_bin43   -3.7601e-02 +/-  6.36e-01
     prop_binY18_bin44    5.3534e-02 +/-  6.37e-01
     prop_binY18_bin45   -1.2296e-02 +/-  6.45e-01
     prop_binY18_bin46   -4.4712e-02 +/-  6.29e-01
     prop_binY18_bin47    1.4499e-01 +/-  6.29e-01
     prop_binY18_bin48    8.7556e-02 +/-  6.38e-01
     prop_binY18_bin49    7.1371e-02 +/-  6.43e-01
      prop_binY18_bin5   -2.5977e-01 +/-  6.28e-01
     prop_binY18_bin50    1.1081e-02 +/-  6.44e-01
     prop_binY18_bin51    6.6358e-03 +/-  6.45e-01
     prop_binY18_bin52    2.9163e-03 +/-  6.45e-01
     prop_binY18_bin53    1.5545e-03 +/-  6.45e-01
     prop_binY18_bin54   -1.8975e-02 +/-  6.45e-01
     prop_binY18_bin55   -5.0175e-02 +/-  6.44e-01
  prop_binY18_bin56_LQint    4.0000e+00 +/-  1.94e+00
  prop_binY18_bin56_LQpure    4.0000e+00 +/-  1.94e+00
  prop_binY18_bin56_alpha    1.8000e+01 +/-  4.14e+00
  prop_binY18_bin56_dy_gg    2.0015e+00 +/-  1.37e+00
  prop_binY18_bin56_fmn    1.7981e+01 +/-  4.11e+00
  prop_binY18_bin56_fpl    1.8027e+01 +/-  4.09e+00
     prop_binY18_bin57   -2.6558e-02 +/-  6.41e-01
     prop_binY18_bin58    4.1974e-02 +/-  6.44e-01
     prop_binY18_bin59    1.9818e-02 +/-  6.45e-01
      prop_binY18_bin6    2.2767e-01 +/-  5.96e-01
     prop_binY18_bin60   -1.9851e-02 +/-  6.45e-01
     prop_binY18_bin61   -1.9089e-02 +/-  6.45e-01
     prop_binY18_bin62    1.5667e-02 +/-  6.44e-01
  prop_binY18_bin63_LQint    4.0000e+00 +/-  1.94e+00
  prop_binY18_bin63_LQpure    4.0000e+00 +/-  1.94e+00
  prop_binY18_bin63_alpha    1.8000e+01 +/-  4.14e+00
  prop_binY18_bin63_dy_gg    1.9999e+00 +/-  1.37e+00
  prop_binY18_bin63_fmn    1.8001e+01 +/-  4.14e+00
  prop_binY18_bin63_fpl    1.7994e+01 +/-  4.09e+00
     prop_binY18_bin64    9.6367e-02 +/-  6.38e-01
     prop_binY18_bin65   -8.6036e-02 +/-  6.37e-01
     prop_binY18_bin66    8.7762e-03 +/-  6.45e-01
     prop_binY18_bin67   -6.2578e-03 +/-  6.45e-01
     prop_binY18_bin68    1.0344e-02 +/-  6.45e-01
     prop_binY18_bin69    2.1853e-03 +/-  6.46e-01
      prop_binY18_bin7   -6.9705e-01 +/-  5.44e-01
     prop_binY18_bin70    8.5742e-02 +/-  6.39e-01
     prop_binY18_bin71   -1.1308e-01 +/-  6.43e-01
     prop_binY18_bin72   -2.4168e-02 +/-  6.41e-01
  prop_binY18_bin73_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin73_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin73_alpha   -3.0651e-04 +/-  6.47e-01
  prop_binY18_bin73_bk    1.8860e+00 +/-  1.24e+00
  prop_binY18_bin73_dy_gg    1.7992e+01 +/-  4.14e+00
  prop_binY18_bin73_fmn    7.8506e-03 +/-  6.47e-01
  prop_binY18_bin73_fpl   -1.3905e-02 +/-  6.47e-01
  prop_binY18_bin73_gam    1.9874e+00 +/-  1.36e+00
     prop_binY18_bin74    1.4467e-03 +/-  6.46e-01
     prop_binY18_bin75   -9.4002e-02 +/-  6.37e-01
     prop_binY18_bin76    8.1471e-02 +/-  6.37e-01
     prop_binY18_bin77    5.6730e-03 +/-  6.46e-01
     prop_binY18_bin78    4.5508e-02 +/-  6.40e-01
     prop_binY18_bin79    1.3992e-02 +/-  6.45e-01
      prop_binY18_bin8    3.4651e-01 +/-  5.53e-01
  prop_binY18_bin80_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin80_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin80_alpha   -1.7564e-04 +/-  6.47e-01
  prop_binY18_bin80_bk    1.9354e+00 +/-  1.31e+00
  prop_binY18_bin80_dy_gg    3.9966e+00 +/-  1.94e+00
  prop_binY18_bin80_fmn    1.0277e-02 +/-  6.47e-01
  prop_binY18_bin80_fpl   -1.3995e-02 +/-  6.47e-01
  prop_binY18_bin80_gam    1.9615e+00 +/-  1.34e+00
  prop_binY18_bin81_LQint    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin81_LQpure    0.0000e+00 +/-  6.47e-01
  prop_binY18_bin81_alpha   -2.1785e-04 +/-  6.47e-01
  prop_binY18_bin81_bk    1.9459e+00 +/-  1.29e+00
  prop_binY18_bin81_dy_gg    2.2994e+01 +/-  4.68e+00
  prop_binY18_bin81_fmn    5.7733e-03 +/-  6.47e-01
  prop_binY18_bin81_fpl   -8.7992e-03 +/-  6.47e-01
  prop_binY18_bin81_gam    1.9910e+00 +/-  1.36e+00
     prop_binY18_bin82    3.5007e-03 +/-  6.46e-01
     prop_binY18_bin83    7.1096e-03 +/-  6.46e-01
     prop_binY18_bin84   -3.6538e-03 +/-  6.46e-01
     prop_binY18_bin85    4.6915e-04 +/-  6.46e-01
     prop_binY18_bin86    2.0050e-02 +/-  6.44e-01
     prop_binY18_bin87    1.5916e-02 +/-  6.45e-01
  prop_binY18_bin88_LQint    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin88_LQpure    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin88_alpha    3.0002e+00 +/-  1.68e+00
  prop_binY18_bin88_fmn    2.9920e+00 +/-  1.66e+00
  prop_binY18_bin88_fpl    3.0109e+00 +/-  1.67e+00
     prop_binY18_bin89   -3.1659e-03 +/-  6.46e-01
      prop_binY18_bin9   -4.4140e-01 +/-  6.23e-01
     prop_binY18_bin90    1.0983e-02 +/-  6.46e-01
     prop_binY18_bin91   -5.3619e-03 +/-  6.46e-01
     prop_binY18_bin92    3.5776e-03 +/-  6.46e-01
     prop_binY18_bin93   -4.3697e-03 +/-  6.46e-01
     prop_binY18_bin94    2.8800e-03 +/-  6.46e-01
  prop_binY18_bin95_LQint    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin95_LQpure    2.0000e+00 +/-  1.37e+00
  prop_binY18_bin95_alpha    3.0000e+00 +/-  1.68e+00
  prop_binY18_bin95_fmn    3.0004e+00 +/-  1.68e+00
  prop_binY18_bin95_fpl    2.9960e+00 +/-  1.67e+00
              ptrw1b16    0.0000e+00 +/-  6.47e-01
              ptrw1b17    0.0000e+00 +/-  6.47e-01
              ptrw1b18    0.0000e+00 +/-  6.47e-01
              ptrw2b16    0.0000e+00 +/-  6.47e-01
              ptrw2b17    0.0000e+00 +/-  6.47e-01
              ptrw2b18    0.0000e+00 +/-  6.47e-01
              ptrw3b16    0.0000e+00 +/-  6.47e-01
              ptrw3b17    0.0000e+00 +/-  6.47e-01
              ptrw3b18    0.0000e+00 +/-  6.47e-01
              ptrw4b16    0.0000e+00 +/-  6.47e-01
              ptrw4b17    0.0000e+00 +/-  6.47e-01
              ptrw4b18    0.0000e+00 +/-  6.47e-01
              ptrw5b16    0.0000e+00 +/-  6.47e-01
              ptrw5b17    0.0000e+00 +/-  6.47e-01
              ptrw5b18    0.0000e+00 +/-  6.47e-01
              ptrw6b16    0.0000e+00 +/-  6.47e-01
              ptrw6b17    0.0000e+00 +/-  6.47e-01
              ptrw6b18    0.0000e+00 +/-  6.47e-01
              ptrw7b16    0.0000e+00 +/-  6.47e-01
              ptrw7b17    0.0000e+00 +/-  6.47e-01
              ptrw7b18    0.0000e+00 +/-  6.47e-01
                   yLQ    0.0000e+00 +/-  7.49e+00

